title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Let's Get It On,0.553,0.637,3.0,-10.191,1.0,0.0504,0.0863,1.86e-06,0.0532,0.669,166.492,romance
(They Long To Be) Close To You,0.528,0.233,8.0,-15.362,1.0,0.0346,0.726,0.000108,0.122,0.202,89.044,romance
"Signed, Sealed, Delivered (I'm Yours)",0.67,0.619,0.0,-10.365,0.0,0.0323,0.0514,0.0,0.0492,0.811,108.826,romance
Careless Whisper,0.574,0.629,2.0,-8.815,0.0,0.0363,0.128,0.0,0.271,0.783,153.119,romance
Can't Take My Eyes Off You,0.575,0.764,4.0,-7.448,1.0,0.0746,0.566,1.07e-05,0.0692,0.511,123.821,romance
Just the Two of Us,0.793,0.386,10.0,-13.413,0.0,0.0819,0.597,0.314,0.0775,0.573,95.819,romance
I Can't Make You Love Me,0.588,0.149,7.0,-16.728,0.0,0.0319,0.846,9.65e-05,0.236,0.116,124.689,romance
How Deep Is Your Love (2007 Remastered Saturday Night Fever LP Version),0.63,0.357,5.0,-9.392,0.0,0.026,0.0999,0.0,0.128,0.668,104.965,romance
I'm Not In Love,0.388,0.669,4.0,-10.949,1.0,0.0666,0.696,0.00281,0.293,0.219,133.507,romance
Stay,0.67,0.484,1.0,-10.813,1.0,0.0473,0.348,0.0,0.118,0.382,80.331,romance
I'll Stand By You,0.438,0.606,7.0,-6.549,1.0,0.0305,0.3,4.49e-06,0.0754,0.268,133.822,romance
You Sexy Thing,0.791,0.734,5.0,-5.464,1.0,0.0629,0.522,0.00165,0.167,0.962,105.854,romance
Let's Stay Together,0.728,0.467,5.0,-7.394,1.0,0.0501,0.527,2.4e-05,0.0416,0.58,101.536,romance
Come Away With Me,0.363,0.129,0.0,-14.304,1.0,0.0322,0.904,1.52e-06,0.157,0.155,80.367,romance
Happy Together,0.584,0.367,6.0,-9.638,0.0,0.0328,0.55,1.38e-05,0.0818,0.578,120.175,romance
Me and Mrs. Jones,0.416,0.404,0.0,-14.133,0.0,0.0373,0.479,0.000105,0.056,0.412,100.423,romance
Take My Breath Away,0.578,0.477,1.0,-8.119,1.0,0.0228,0.448,0.00031,0.124,0.509,95.892,romance
The First Cut Is The Deepest,0.515,0.689,2.0,-5.367,1.0,0.0324,0.0492,0.0,0.088,0.686,159.952,romance
All For Love - The Three Musketeers/Soundtrack Version,0.477,0.569,2.0,-6.56,1.0,0.0272,0.207,0.0,0.12,0.126,74.819,romance
Love Is All Around,0.438,0.673,10.0,-7.7,1.0,0.0314,0.255,0.0,0.208,0.584,169.851,romance
By Your Side,0.653,0.429,11.0,-10.475,1.0,0.0296,0.0848,0.0038,0.0692,0.626,146.071,romance
You've Lost That Lovin' Feelin' - Single Version,0.357,0.389,1.0,-9.702,1.0,0.0269,0.569,0.0,0.099,0.318,94.211,romance
Swim the River,0.344,0.816,4.0,-6.724,1.0,0.0755,0.0187,0.0,0.234,0.459,200.166,romance
Great Divide,0.372,0.444,5.0,-9.036,1.0,0.0295,0.82,7.28e-05,0.141,0.363,162.3,romance
My Arms Were Always Around You,0.643,0.436,1.0,-12.245,1.0,0.0273,0.724,0.459,0.11,0.431,91.485,romance
Love You True,0.502,0.289,2.0,-11.07,1.0,0.0292,0.839,0.000196,0.123,0.338,78.495,romance
Olivia,0.631,0.551,7.0,-9.484,1.0,0.0322,0.693,5.02e-05,0.0899,0.706,82.0,romance
All the Beds I've Made (Acoustic),0.306,0.213,2.0,-7.79,1.0,0.0316,0.644,0.0,0.103,0.297,89.545,romance
Save This Heart,0.518,0.466,7.0,-13.394,1.0,0.0322,0.168,0.0114,0.105,0.418,123.654,romance
Naked As We Came,0.367,0.208,4.0,-16.734,1.0,0.0363,0.629,0.0584,0.106,0.654,172.358,romance
Stay With Me - Live From Spotify Berlin,0.529,0.0964,0.0,-22.052,1.0,0.0459,0.808,0.0628,0.709,0.143,151.286,romance
Follow My Voice,0.408,0.0811,2.0,-14.655,1.0,0.0402,0.959,4.38e-05,0.133,0.172,111.263,romance
Top to Toe,0.569,0.184,1.0,-12.842,1.0,0.0584,0.908,0.0,0.114,0.302,110.916,romance
In a Week,0.465,0.269,0.0,-12.14,1.0,0.0311,0.791,7.51e-06,0.139,0.191,131.391,romance
Wild Blue Wind,0.626,0.36,1.0,-9.802,1.0,0.0301,0.463,3.44e-05,0.0919,0.224,121.114,romance
Joann,0.444,0.257,1.0,-11.913,1.0,0.0314,0.308,0.0382,0.191,0.255,95.038,romance
Try to Make a Fire Burn Again,0.498,0.167,0.0,-16.38,1.0,0.0282,0.896,0.00428,0.136,0.336,85.35,romance
Never in My Wildest Dreams,0.559,0.466,5.0,-6.769,1.0,0.0362,0.315,0.0039,0.0933,0.595,117.21,romance
She Burns,0.73,0.403,4.0,-10.146,1.0,0.0483,0.718,0.00242,0.0985,0.49,124.901,romance
I Could've Been Your Lover Too,0.784,0.213,11.0,-10.78,0.0,0.0422,0.925,3.48e-05,0.393,0.339,135.854,romance
Waiting for You,0.337,0.321,2.0,-10.543,1.0,0.0327,0.481,0.00138,0.184,0.137,119.749,romance
Build Me Up From Bones,0.521,0.289,5.0,-11.934,1.0,0.0368,0.87,0.000218,0.105,0.265,114.929,romance
Wedding Ring,0.481,0.385,4.0,-12.981,1.0,0.0458,0.62,0.117,0.114,0.359,148.504,romance
I'm so in Love with You (feat. Seth Avett),0.527,0.15,0.0,-10.357,1.0,0.0302,0.876,0.0,0.125,0.285,93.048,romance
When the Sun Comes Up,0.253,0.375,7.0,-9.15,1.0,0.0295,0.8,0.00023,0.11,0.132,174.782,romance
Sweetest Thing,0.546,0.411,2.0,-9.308,1.0,0.0475,0.701,9.73e-05,0.0955,0.505,79.785,romance
"1,000 Years",0.437,0.301,0.0,-8.519,1.0,0.0384,0.645,0.0,0.117,0.185,126.016,romance
I'll Move Mountains,0.34,0.34,7.0,-11.102,1.0,0.0359,0.713,0.286,0.126,0.116,115.127,romance
She,0.444,0.296,8.0,-12.873,1.0,0.0388,0.913,0.00191,0.0957,0.271,138.516,romance
Seasons of Love,0.632,0.557,9.0,-9.936,0.0,0.0276,0.208,0.067,0.109,0.293,119.038,romance
In Good Times,0.47,0.217,2.0,-16.339,1.0,0.0462,0.787,0.000954,0.122,0.239,114.741,romance
I Know,0.644,0.523,4.0,-7.66,1.0,0.0378,0.395,0.0,0.093,0.453,95.966,romance
My Lover,0.328,0.185,0.0,-12.1,1.0,0.0365,0.83,7.3e-05,0.117,0.0831,71.454,romance
Hate the Way You Love Me,0.46,0.206,4.0,-12.965,1.0,0.0297,0.693,0.0,0.116,0.229,76.996,romance
Sea Of Love,0.538,0.272,11.0,-10.783,1.0,0.0381,0.904,0.000613,0.108,0.293,118.382,romance
Forever and Then Some,0.586,0.607,2.0,-11.115,1.0,0.0338,0.457,0.271,0.116,0.469,98.09,romance
Georgia,0.388,0.66,11.0,-7.372,1.0,0.0308,0.312,0.000307,0.0943,0.386,143.554,romance
Tee Shirt,0.684,0.341,9.0,-9.497,1.0,0.0272,0.837,2.69e-05,0.0883,0.531,75.948,romance
If You Ever Wanna Be In Love - James Bay Spotify Session 2015,0.679,0.321,11.0,-8.403,1.0,0.0396,0.913,0.0,0.711,0.343,117.622,romance
A closeness,0.526,0.458,5.0,-9.472,1.0,0.0384,0.766,0.000335,0.109,0.492,76.972,romance
Everything Has Changed,0.471,0.47,6.0,-6.626,1.0,0.0297,0.372,1.83e-06,0.333,0.456,79.539,romance
Country,0.416,0.245,10.0,-11.982,1.0,0.0307,0.949,0.00143,0.103,0.21,100.764,romance
God Only Knows,0.658,0.125,8.0,-15.901,1.0,0.0323,0.877,0.0,0.287,0.493,106.686,romance
Reasons - Acoustic,0.446,0.388,4.0,-6.201,1.0,0.0405,0.814,0.0,0.119,0.592,175.154,romance
"Take Me To Church - Live From Spotify, London 2014",0.624,0.214,2.0,-9.471,0.0,0.0457,0.841,0.0,0.701,0.299,125.149,romance
Hearts Don't Break Around Here,0.604,0.366,7.0,-7.881,1.0,0.0267,0.719,0.0,0.162,0.181,105.177,romance
Your Body Is a Wonderland,0.647,0.729,5.0,-6.251,1.0,0.0236,0.0206,0.0489,0.134,0.683,94.01,romance
Old Town,0.526,0.185,10.0,-15.744,1.0,0.0284,0.818,7.8e-05,0.106,0.493,100.278,romance
Only Love,0.56,0.485,8.0,-9.881,1.0,0.119,0.331,0.00101,0.119,0.341,80.493,romance
Let Her Go - Live At Spotify Amsterdam,0.561,0.127,7.0,-12.434,1.0,0.0482,0.808,0.0,0.135,0.199,76.802,romance
Don't Lose Your Love,0.435,0.153,10.0,-11.536,1.0,0.0499,0.953,0.00155,0.11,0.329,182.647,romance
Dark Four Door,0.733,0.215,10.0,-11.048,1.0,0.0559,0.947,0.0,0.1,0.184,118.222,romance
Who Saved Who,0.628,0.432,0.0,-10.047,1.0,0.0303,0.126,8.47e-06,0.0592,0.179,119.953,romance
That's What Makes This House a Home,0.678,0.361,2.0,-11.507,1.0,0.0397,0.528,8.39e-05,0.113,0.647,80.781,romance
I Get to Love You,0.335,0.251,2.0,-6.225,1.0,0.0317,0.924,0.0,0.111,0.0918,153.298,romance
Magnetised - Acoustic,0.487,0.0746,10.0,-12.952,0.0,0.0327,0.952,0.0,0.108,0.131,106.328,romance
Two of Us on the Run,0.441,0.283,2.0,-9.092,1.0,0.0304,0.765,0.0348,0.076,0.235,79.664,romance
Hold Me,0.564,0.283,7.0,-10.896,1.0,0.0331,0.864,0.0,0.0831,0.0795,135.947,romance
Photograph,0.614,0.379,4.0,-10.48,1.0,0.0476,0.607,0.000464,0.0986,0.198,107.989,romance
Till Forever (Acoustic),0.491,0.172,9.0,-10.64,1.0,0.0343,0.933,1e-05,0.0932,0.28,151.779,romance
I Can't Keep from Loving You,0.672,0.168,1.0,-13.332,1.0,0.0317,0.689,0.00365,0.111,0.416,119.929,romance
Can't Help Falling in Love,0.41,0.0485,0.0,-13.918,1.0,0.038,0.947,0.0,0.108,0.241,137.97,romance
"Wicked Game - Recorded Live at St Canice Cathedral, Kilkenny",0.549,0.177,11.0,-15.09,1.0,0.0363,0.877,0.0056,0.681,0.175,113.379,romance
Awake Me,0.521,0.15,4.0,-11.852,1.0,0.0316,0.958,0.0258,0.083,0.0391,117.172,romance
I Do,0.709,0.524,4.0,-5.612,1.0,0.0302,0.222,4.28e-06,0.105,0.181,121.921,romance
Part of Me,0.407,0.417,8.0,-4.9,1.0,0.0282,0.818,0.0,0.106,0.331,157.06,romance
Machine,0.544,0.354,2.0,-7.711,1.0,0.0299,0.787,0.0,0.108,0.344,81.486,romance
After Dark,0.647,0.512,11.0,-8.479,1.0,0.0381,0.856,0.0,0.134,0.0686,111.957,romance
Wind & Anchor,0.44,0.324,6.0,-9.468,1.0,0.0307,0.777,1.41e-06,0.0621,0.313,79.382,romance
Awake My Soul,0.262,0.466,2.0,-9.785,1.0,0.0341,0.0621,0.0273,0.0913,0.248,85.522,romance
Give Me Love,0.526,0.328,1.0,-9.864,1.0,0.0461,0.694,0.0,0.112,0.109,116.068,romance
Find a Way,0.697,0.772,8.0,-5.27,1.0,0.0356,0.193,2.68e-06,0.0846,0.711,119.966,romance
Sophie,0.594,0.284,11.0,-12.858,0.0,0.0321,0.783,0.00592,0.166,0.339,143.989,romance
Lonelily,0.298,0.503,0.0,-8.555,1.0,0.0437,0.348,6.3e-05,0.118,0.545,78.951,romance
Whole Wide World,0.726,0.448,5.0,-8.883,1.0,0.0437,0.631,0.000313,0.118,0.628,108.892,romance
Come to Me,0.356,0.19,5.0,-11.106,1.0,0.0327,0.976,0.00115,0.138,0.112,63.494,romance
Land of the Living,0.512,0.384,5.0,-8.799,1.0,0.0331,0.512,0.000193,0.128,0.271,121.992,romance
Roll,0.665,0.295,7.0,-10.911,1.0,0.0516,0.779,0.0,0.163,0.401,75.056,romance
The Blower's Daughter,0.342,0.2,4.0,-13.569,1.0,0.0324,0.134,0.000153,0.341,0.0732,133.113,romance
Sudden Love (Acoustic),0.719,0.325,0.0,-12.222,1.0,0.0355,0.847,0.0,0.125,0.281,130.534,romance
Tape 03,0.399,0.467,5.0,-10.296,1.0,0.0314,0.869,0.151,0.109,0.294,115.965,romance
Upon These Stones,0.583,0.333,0.0,-14.111,0.0,0.0417,0.764,0.479,0.104,0.203,148.747,romance
To Be Alone With You,0.519,0.163,0.0,-18.131,0.0,0.0489,0.926,0.751,0.115,0.352,142.116,romance
Nobody (feat. Athena Cage),0.699,0.492,9.0,-9.449,0.0,0.0318,0.484,0.0,0.0482,0.4,117.907,romance
Beauty,0.721,0.289,0.0,-14.219,0.0,0.0715,0.572,0.0,0.121,0.495,119.873,romance
Don't Let Go (Love),0.618,0.688,5.0,-5.867,0.0,0.0477,0.409,6.32e-06,0.3,0.561,78.311,romance
At Your Best (You Are Love),0.626,0.441,9.0,-10.637,0.0,0.0308,0.761,0.0138,0.0685,0.574,78.094,romance
Soon As I Get Home,0.652,0.498,11.0,-6.201,1.0,0.0416,0.517,0.0,0.149,0.329,120.144,romance
Cupid,0.685,0.38,8.0,-11.219,1.0,0.112,0.373,0.0,0.0371,0.872,175.562,romance
Softest Place On Earth,0.773,0.309,7.0,-8.5,0.0,0.0339,0.415,0.00014,0.111,0.411,128.105,romance
Take Our Time,0.645,0.56,9.0,-8.762,1.0,0.0345,0.00495,9.51e-05,0.0501,0.351,141.872,romance
U Send Me Swingin',0.602,0.583,6.0,-5.886,0.0,0.0291,0.145,0.0,0.166,0.369,144.029,romance
"All the Times (feat. Faith Evans, Coko & Missy Elliott)",0.732,0.42,6.0,-6.867,1.0,0.0514,0.0687,1.28e-06,0.289,0.481,137.45,romance
Nothing Even Matters,0.539,0.363,10.0,-13.888,0.0,0.166,0.701,3.18e-06,0.14,0.561,136.422,romance
"Any Time, Any Place",0.571,0.232,10.0,-11.309,1.0,0.0699,0.604,0.000246,0.119,0.212,128.785,romance
Baby I'm Ready,0.781,0.317,5.0,-9.697,1.0,0.0405,0.106,0.0,0.175,0.442,121.844,romance
If I Ever Fall In Love,0.635,0.306,10.0,-12.283,0.0,0.0402,0.129,0.0,0.261,0.171,127.922,romance
All The Things (Your Man Won't Do),0.573,0.679,3.0,-6.774,0.0,0.0423,0.247,0.0,0.321,0.644,66.215,romance
Before I Let You Go,0.67,0.468,1.0,-6.725,0.0,0.0328,0.325,0.0,0.0516,0.496,140.069,romance
How Many Ways,0.688,0.758,10.0,-6.453,0.0,0.0819,0.0682,0.0,0.192,0.717,77.906,romance
Kissin' You,0.746,0.493,11.0,-9.427,0.0,0.0997,0.302,0.00957,0.109,0.881,82.04,romance
It Never Rains (In Southern California),0.712,0.52,10.0,-8.496,1.0,0.0508,0.274,0.0,0.0377,0.857,79.882,romance
Let's Chill,0.574,0.399,10.0,-12.866,0.0,0.0363,0.0791,0.0,0.0383,0.521,74.555,romance
Insatiable,0.735,0.339,9.0,-11.956,0.0,0.0456,0.443,0.00564,0.0778,0.382,121.779,romance
Outside Your Door,0.767,0.328,11.0,-14.023,0.0,0.0375,0.0897,0.000723,0.0644,0.507,137.16,romance
Stay,0.667,0.374,7.0,-13.587,0.0,0.0385,0.0688,0.0,0.469,0.615,129.935,romance
I Never Wanna Live Without You,0.566,0.528,7.0,-8.879,0.0,0.0828,0.412,0.0,0.072,0.332,136.179,romance
Uhh Ahh,0.726,0.652,2.0,-8.113,1.0,0.0857,0.151,0.0,0.238,0.645,125.971,romance
Freak Me,0.697,0.608,4.0,-10.976,0.0,0.0463,0.0295,0.0,0.276,0.728,133.879,romance
Shhh,0.547,0.59,7.0,-9.194,0.0,0.0373,0.171,0.0,0.0391,0.428,126.11,romance
Come Over,0.534,0.563,2.0,-8.975,0.0,0.0601,0.356,1.37e-06,0.574,0.4,124.149,romance
Love Makes Things Happen,0.663,0.502,8.0,-11.882,0.0,0.0371,0.333,0.0,0.0553,0.624,150.029,romance
Grapevyne,0.723,0.647,11.0,-9.178,0.0,0.0317,0.0768,0.000237,0.131,0.651,137.336,romance
Anytime,0.758,0.433,6.0,-8.607,1.0,0.0317,0.023,0.00133,0.0454,0.519,129.832,romance
Cherish the Day,0.68,0.39,8.0,-13.239,1.0,0.0546,0.0121,0.0854,0.105,0.678,80.148,romance
Scandalous,0.761,0.404,1.0,-11.977,1.0,0.0641,0.293,0.00105,0.0559,0.517,124.524,romance
Happily Ever After,0.746,0.615,4.0,-7.124,0.0,0.0345,0.191,0.0,0.0861,0.517,120.049,romance
I Gotta Be,0.719,0.362,9.0,-11.547,1.0,0.0276,0.651,0.0,0.114,0.576,109.915,romance
You Complete Me,0.628,0.604,0.0,-7.461,0.0,0.0603,0.0696,0.0,0.258,0.558,123.838,romance
No Ordinary Love - Remastered,0.619,0.486,11.0,-10.421,0.0,0.0396,0.641,0.00883,0.0918,0.771,166.146,romance
Sending My Love,0.719,0.498,7.0,-9.856,1.0,0.0541,0.0325,0.0949,0.059,0.217,95.021,romance
Other Side Of The Game,0.646,0.262,11.0,-11.159,1.0,0.0866,0.486,0.396,0.112,0.19,83.186,romance
Let's Stay Together - Midnight Mix,0.769,0.322,6.0,-6.615,1.0,0.0373,0.517,0.0,0.072,0.372,102.111,romance
Don't Be Afraid - Sex You Down Some Mo' Version,0.507,0.715,9.0,-6.671,0.0,0.0516,0.127,0.0,0.453,0.361,136.097,romance
Cruisin' - Carl Mackintosh Mix,0.407,0.525,11.0,-12.725,0.0,0.166,0.381,0.000452,0.0816,0.33,74.34,romance
Use Your Heart,0.625,0.456,9.0,-9.537,1.0,0.0364,0.104,0.000161,0.334,0.644,73.927,romance
You Put A Move On My Heart,0.492,0.438,5.0,-6.984,1.0,0.0273,0.591,9.62e-05,0.116,0.204,149.74,romance
I Get Lonely,0.799,0.514,7.0,-6.794,0.0,0.0478,0.291,0.0,0.518,0.44,125.104,romance
Lose Control,0.527,0.389,7.0,-11.687,0.0,0.0302,0.72,0.0,0.0997,0.452,119.939,romance
I Got A Thang 4 Ya!,0.771,0.601,6.0,-9.041,1.0,0.0433,0.211,0.0,0.21,0.863,132.983,romance
When Can I See You,0.754,0.472,8.0,-11.787,1.0,0.0807,0.257,2.09e-05,0.121,0.619,169.199,romance
Lovely,0.385,0.473,8.0,-8.656,0.0,0.0519,0.575,2.88e-05,0.13,0.0614,143.614,romance
Show and Tell (feat. Eric Bellinger),0.683,0.726,8.0,-6.835,0.0,0.269,0.455,0.0,0.087,0.684,88.042,romance
Group Thang - Demo,0.36,0.715,0.0,-7.543,0.0,0.0888,0.27,2.18e-05,0.151,0.133,74.152,romance
B.E.D.,0.73,0.473,1.0,-8.165,1.0,0.062,0.00505,0.0,0.0932,0.252,122.003,romance
B.E.D. - Remix,0.713,0.494,1.0,-8.521,0.0,0.0401,0.00412,0.0,0.0722,0.417,122.007,romance
Night Calls,0.86,0.471,10.0,-11.248,0.0,0.235,0.133,0.0,0.115,0.389,139.951,romance
Flex Your Way Out (feat. Blackbear),0.535,0.46,11.0,-8.281,1.0,0.246,0.432,1.58e-05,0.128,0.333,171.816,romance
Needs,0.51,0.331,11.0,-13.073,0.0,0.0895,0.661,0.0,0.123,0.233,124.657,romance
Unravel Me,0.387,0.419,4.0,-8.803,0.0,0.183,0.476,0.00179,0.122,0.332,79.211,romance
Never Felt This Way,0.469,0.441,4.0,-9.544,0.0,0.0968,0.709,0.0,0.149,0.248,121.079,romance
Electric (feat. Khalid),0.637,0.359,10.0,-9.841,0.0,0.0325,0.593,5.39e-05,0.108,0.14,111.049,romance
Juke Jam (feat. Justin Bieber & Towkio),0.505,0.397,5.0,-9.349,1.0,0.324,0.716,0.0,0.0853,0.544,95.063,romance
Rock Wit Me (feat. IAMSU!),0.587,0.625,2.0,-7.092,1.0,0.0647,0.00457,0.0,0.176,0.213,126.201,romance
High Off You,0.564,0.575,0.0,-8.515,0.0,0.184,0.296,0.000463,0.0909,0.332,96.827,romance
One4Me,0.535,0.503,5.0,-7.22,0.0,0.0338,0.0588,1.71e-05,0.102,0.253,59.017,romance
Poison,0.689,0.394,2.0,-10.102,0.0,0.065,0.711,0.000905,0.0859,0.359,117.489,romance
Personal,0.413,0.885,3.0,-4.046,0.0,0.139,0.143,0.0,0.195,0.486,149.925,romance
You Love It,0.559,0.572,6.0,-10.391,0.0,0.052,0.628,1.67e-05,0.15,0.191,136.014,romance
Black & Blue,0.537,0.467,0.0,-7.614,0.0,0.327,0.529,0.0,0.115,0.285,94.112,romance
Get You (feat. Kali Uchis),0.659,0.295,11.0,-8.528,0.0,0.0322,0.426,6.95e-05,0.0795,0.36,74.037,romance
Don't,0.743,0.331,4.0,-6.027,0.0,0.262,0.242,0.0,0.0938,0.204,97.066,romance
Simple,0.616,0.384,3.0,-9.019,0.0,0.0654,0.0714,0.0,0.0788,0.269,142.062,romance
Falling Autumn,0.696,0.462,1.0,-6.231,0.0,0.0485,0.451,1.13e-06,0.103,0.246,131.107,romance
Moon Lit District,0.495,0.421,10.0,-12.405,0.0,0.037,0.249,0.515,0.253,0.179,111.771,romance
No.Body,0.569,0.3,7.0,-13.848,0.0,0.0891,0.705,0.0,0.0998,0.317,94.575,romance
Think About Me,0.548,0.29,7.0,-10.366,1.0,0.0443,0.0653,0.846,0.0957,0.111,105.019,romance
Body,0.88,0.507,1.0,-7.782,1.0,0.0921,0.0587,0.474,0.109,0.38,109.977,romance
FMN,0.725,0.567,1.0,-8.85,0.0,0.0703,0.686,0.0,0.323,0.774,118.071,romance
Let Me In,0.636,0.335,10.0,-12.014,0.0,0.0451,0.705,0.00577,0.12,0.236,108.993,romance
Gorgeous,0.653,0.378,11.0,-10.872,0.0,0.0519,0.601,0.00648,0.0962,0.124,130.034,romance
Grass Ain't Greener,0.644,0.601,10.0,-5.097,0.0,0.0496,0.388,0.0,0.0884,0.483,133.946,romance
I'm Him,0.789,0.588,4.0,-6.58,0.0,0.0833,0.196,0.0,0.0814,0.23,105.03,romance
Upps,0.315,0.182,9.0,-17.186,1.0,0.0847,0.362,2.85e-06,0.179,0.235,85.19,romance
Fvrs,0.524,0.499,5.0,-8.634,1.0,0.0609,0.417,6.82e-05,0.125,0.363,104.644,romance
Dragon,0.659,0.34,11.0,-14.971,0.0,0.0741,0.645,0.126,0.0977,0.319,105.638,romance
"Wishing (feat. Chris Brown, Skeme & Lyquin)",0.477,0.647,3.0,-4.657,0.0,0.343,0.0872,0.0,0.119,0.562,109.879,romance
Hard To Do,0.566,0.425,2.0,-8.255,0.0,0.193,0.0595,0.0,0.127,0.104,144.993,romance
Choices,0.368,0.512,11.0,-6.104,0.0,0.0385,0.0587,0.0,0.124,0.163,103.031,romance
Red Rum Melody,0.488,0.356,2.0,-7.467,0.0,0.375,0.46,0.0,0.111,0.273,195.405,romance
Hello Ego,0.726,0.476,0.0,-9.424,1.0,0.0758,0.143,0.0,0.22,0.405,120.079,romance
All I See Is You,0.622,0.475,0.0,-5.811,1.0,0.0609,0.82,6.01e-06,0.104,0.74,132.088,romance
Over,0.523,0.594,2.0,-6.022,0.0,0.0314,0.0125,0.000254,0.141,0.144,131.183,romance
Beretta,0.533,0.622,0.0,-7.508,1.0,0.3,0.0872,1.86e-06,0.124,0.312,160.025,romance
All The Time,0.677,0.439,9.0,-9.282,0.0,0.326,0.556,6.3e-06,0.228,0.034,109.997,romance
Waiting for You,0.774,0.631,6.0,-10.121,1.0,0.119,0.828,0.000291,0.131,0.657,127.979,romance
Too Late,0.494,0.445,1.0,-9.637,1.0,0.0873,0.326,0.0,0.134,0.241,127.469,romance
Addicted,0.631,0.526,0.0,-5.745,0.0,0.0607,0.208,0.0,0.257,0.282,140.052,romance
Collide (feat. Tyga),0.571,0.309,11.0,-9.864,0.0,0.0565,0.0911,0.0,0.215,0.134,139.881,romance
Fallen (feat. Ty Dolla $ign & Cam Wallace),0.801,0.362,9.0,-9.16,0.0,0.046,0.31,3.86e-05,0.087,0.298,101.973,romance
Bang Your Line (feat. Ty Dolla $ign),0.62,0.418,0.0,-9.131,0.0,0.237,0.209,0.0,0.111,0.31,96.438,romance
Special,0.658,0.653,9.0,-7.986,1.0,0.324,0.0824,0.0,0.0903,0.253,95.9,romance
Bodmon,0.34,0.648,11.0,-9.833,0.0,0.235,0.275,3.43e-06,0.108,0.478,79.815,romance
Melanincholy,0.606,0.585,9.0,-10.778,1.0,0.197,0.105,6.28e-05,0.316,0.156,159.997,romance
FRZZN,0.584,0.527,11.0,-8.217,0.0,0.0362,0.0365,0.000296,0.543,0.37,140.075,romance
Make It Last,0.83,0.503,0.0,-8.33,1.0,0.0808,0.14,0.000139,0.118,0.401,123.991,romance
Privacy,0.741,0.58,0.0,-7.741,1.0,0.378,0.153,0.0,0.109,0.436,97.092,romance
Don't Date Your Friends,0.611,0.722,7.0,-4.503,1.0,0.176,0.198,0.0,0.0919,0.611,168.022,romance
Berlin,0.628,0.697,5.0,-5.569,1.0,0.332,0.299,0.0,0.098,0.424,94.824,romance
Rewind,0.674,0.684,8.0,-4.964,1.0,0.034,0.0289,0.0,0.216,0.23,115.825,romance
Remind Her,0.442,0.662,8.0,-6.514,1.0,0.0752,0.783,1.03e-06,0.164,0.659,107.24,romance
Who's Gonna (NOBODY),0.634,0.456,8.0,-8.802,0.0,0.0587,0.0833,0.0,0.12,0.441,118.859,romance
Losin Control,0.759,0.245,6.0,-6.545,1.0,0.138,0.515,0.000154,0.102,0.225,96.992,romance
Alone,0.796,0.415,7.0,-10.986,0.0,0.0718,0.735,0.0,0.0824,0.197,125.971,romance
The Wall,0.772,0.521,1.0,-8.321,1.0,0.0494,0.0463,0.0,0.108,0.496,147.951,romance
Don't Worry,0.366,0.15,10.0,-22.227,0.0,0.202,0.7,0.00182,0.133,0.32,77.005,romance
O.T.P,0.466,0.442,0.0,-6.504,1.0,0.11,0.0776,9.65e-06,0.349,0.637,179.938,romance
My Love For You,0.579,0.672,8.0,-5.876,1.0,0.073,0.172,2.2e-06,0.304,0.294,107.0,romance
Xana White,0.743,0.609,2.0,-7.953,1.0,0.0563,0.521,0.0,0.128,0.407,129.027,romance
Pop Rocks,0.541,0.49,6.0,-9.595,0.0,0.103,0.0484,5.53e-06,0.18,0.413,159.873,romance
God Of Wine,0.589,0.524,9.0,-9.063,1.0,0.0256,0.0237,0.000173,0.104,0.271,150.116,romance
Name,0.464,0.701,9.0,-5.943,1.0,0.0341,0.0691,0.00182,0.0766,0.406,73.97,romance
Hallelujah,0.26,0.133,0.0,-11.156,1.0,0.0351,0.92,0.000716,0.154,0.081,69.166,romance
Guess I'm Doing Fine,0.434,0.409,9.0,-8.429,1.0,0.0275,0.147,0.000122,0.165,0.245,118.482,romance
The Longer I Run,0.606,0.531,3.0,-10.842,1.0,0.0281,0.708,0.234,0.0985,0.541,151.908,romance
Girl with the Red Balloon,0.321,0.166,9.0,-12.668,0.0,0.0292,0.9,1.21e-06,0.0863,0.154,154.899,romance
Only You,0.486,0.173,4.0,-13.739,1.0,0.0277,0.872,0.000368,0.0867,0.106,82.777,romance
9 Crimes,0.346,0.139,0.0,-15.326,1.0,0.0321,0.913,7.73e-05,0.0934,0.112,136.168,romance
Lovers Who Make Love - Live at the Mac,0.36,0.258,10.0,-15.583,0.0,0.0337,0.655,0.000728,0.68,0.275,115.78,romance
I And Love And You,0.494,0.268,2.0,-10.063,1.0,0.0315,0.816,9.74e-05,0.076,0.16,70.223,romance
To Build A Home,0.264,0.122,9.0,-15.399,1.0,0.0349,0.885,0.349,0.094,0.0722,148.658,romance
Mad World,0.353,0.0811,3.0,-14.573,1.0,0.0351,0.966,2.27e-06,0.104,0.341,173.415,romance
Fake Plastic Trees,0.454,0.229,2.0,-12.592,1.0,0.0297,0.167,0.102,0.202,0.127,73.552,romance
Speedway,0.555,0.414,7.0,-10.535,1.0,0.0464,0.536,0.00976,0.118,0.476,74.671,romance
